transmission_line_id,circuit_id,province,operating_region,owner,number_of_circuits,current,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage_in_kv,reactance_in_ohm,summer_ampacity,winter_ampacity,summer_rating_in_mva,winter_rating_in_mva,power_factor,smax,summer_capacity_in_mw,winter_capacity_in_mw,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes,sources
15276,1082L,AB,Alberta,"Altalink Management Ltd.",1,ac,12.000,7.407,12.000,7.407,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_63S_DSS,NULL,AB_287S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15277,1083L,AB,Alberta,"Altalink Management Ltd.",1,ac,42.000,25.926,42.000,25.926,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_288S_DSS,NULL,AB_63S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15278,1085L,AB,Alberta,"Altalink Management Ltd.",1,ac,21.000,12.963,21.000,12.963,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_852S_JCT,NULL,AB_852S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15279,1086L,AB,Alberta,"Altalink Management Ltd.",1,ac,21.000,12.963,21.000,12.963,240,NULL,NULL,603,723,1,NULL,NULL,543,651,NULL,AB_852S_JCT,NULL,AB_852S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15280,1087L,AB,Alberta,"Altalink Management Ltd.",1,ac,21.000,12.963,21.000,12.963,240,NULL,NULL,547,711,1,NULL,NULL,492,640,NULL,AB_324S_DSS,NULL,AB_2075S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15281,1088L,AB,Alberta,"Altalink Management Ltd.",1,ac,17.500,10.802,17.500,10.802,240,NULL,NULL,931,1210,1,NULL,NULL,838,1089,NULL,AB_324S_DSS,NULL,AB_2075S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:None, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15282,1090L,AB,Alberta,"Altalink Management Ltd.",1,ac,5.000,3.086,5.000,3.086,240,NULL,NULL,594,713,1,NULL,NULL,535,642,NULL,AB_723S_GSS,NULL,AB_698S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15283,1098L,AB,Alberta,"Altalink Management Ltd.",1,ac,7.200,4.444,7.200,4.444,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_XPOU_DSS,NULL,AB_805S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15284,1099L,AB,Alberta,"Altalink Management Ltd.",1,ac,40.000,24.691,40.000,24.691,240,NULL,NULL,549,701,1,NULL,NULL,494,631,NULL,AB_154S_DSS,NULL,AB_698S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15285,11.81L,AB,Alberta,"ENMAX Power Corporation",1,ac,2.550,1.574,2.550,1.574,138,NULL,NULL,287,287,1,NULL,NULL,258,258,NULL,AB_SS11_DSS,NULL,AB_SS13_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15286,11.82L,AB,Alberta,"ENMAX Power Corporation",1,ac,8.500,5.247,8.500,5.247,138,NULL,NULL,161,191,1,NULL,NULL,145,172,NULL,AB_SS11_DSS,NULL,AB_SS14_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15287,11.83L,AB,Alberta,"ENMAX Power Corporation",1,ac,5.950,3.673,5.950,3.673,138,NULL,NULL,305,379,1,NULL,NULL,275,341,NULL,AB_162S_DSS,NULL,AB_SS11_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15288,1106L,AB,Alberta,"Altalink Management Ltd.",1,ac,25.000,15.432,25.000,15.432,240,NULL,NULL,971,1207,1,NULL,NULL,874,1086,NULL,AB_237S_DSS,NULL,AB_SS65_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15289,1107L,AB,Alberta,"Altalink Management Ltd.",1,ac,25.000,15.432,25.000,15.432,240,NULL,NULL,971,1207,1,NULL,NULL,874,1086,NULL,AB_237S_DSS,NULL,AB_SS65_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15290,1109L,AB,Alberta,"Altalink Management Ltd.",1,ac,11.050,6.821,11.050,6.821,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_SS65_DSS,NULL,AB_SS25_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15291,1112L,AB,Alberta,"Altalink Management Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_289S_DSS,NULL,AB_89S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15292,1114L,AB,Alberta,"Altalink Management Ltd.",1,ac,0.850,0.525,0.850,0.525,500,NULL,NULL,NULL,NULL,1,3.00,NULL,2550,3225,NULL,AB_520S_DSS,NULL,AB_102S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15293,1115L,AB,Alberta,"Altalink Management Ltd.",1,ac,25.200,15.556,25.200,15.556,240,NULL,NULL,874,1103,1,NULL,NULL,787,993,NULL,AB_170S_DSS,NULL,AB_154S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15294,1116L,AB,Alberta,"Altalink Management Ltd.",1,ac,29.400,18.148,29.400,18.148,240,NULL,NULL,874,1103,1,NULL,NULL,787,993,NULL,AB_170S_DSS,NULL,AB_167S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15295,1117L,AB,Alberta,"Altalink Management Ltd.",1,ac,45.000,27.778,45.000,27.778,240,NULL,NULL,874,1103,1,NULL,NULL,787,993,NULL,AB_898S_DSS,NULL,AB_167S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15296,1118L,AB,Alberta,"Altalink Management Ltd.",1,ac,5.000,3.086,5.000,3.086,240,NULL,NULL,647,802,1,NULL,NULL,582,722,NULL,AB_539S_DSS,NULL,AB_154S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15297,1120L,AB,Alberta,"Altalink Management Ltd.",1,ac,35.000,21.605,35.000,21.605,240,NULL,NULL,594,706,1,NULL,NULL,535,635,NULL,AB_108S_DSS,NULL,AB_410S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15298,1139L,AB,Alberta,"Altalink Management Ltd.",1,ac,21.000,12.963,21.000,12.963,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_816S_DSS,NULL,AB_367S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15299,113L,AB,Alberta,"Altalink Management Ltd.",1,ac,52.500,32.407,52.500,32.407,138,NULL,NULL,120,120,1,NULL,NULL,108,108,NULL,AB_20S_GSS,NULL,AB_33S_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:7, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15300,1140L,AB,Alberta,"Altalink Management Ltd.",1,ac,15.000,9.259,15.000,9.259,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_289S_DSS,NULL,AB_89S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15301,1148L,AB,Alberta,"Altalink Management Ltd.",1,ac,10.500,6.481,10.500,6.481,240,NULL,NULL,NULL,NULL,1,3.00,NULL,439,476,NULL,AB_1018S_DSS,NULL,AB_251S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15302,1201L,AB,Alberta,"Altalink Management Ltd.",1,ac,180.000,111.111,218.500,134.877,500,NULL,NULL,NULL,NULL,1,1.67,NULL,1419,1795,NULL,AB_520S_DSS,NULL,AB_491S_DSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15303,1201L,AB,Alberta,"Altalink Management Ltd.",1,ac,38.500,23.765,218.500,134.877,500,NULL,NULL,NULL,NULL,1,1.67,NULL,1419,1795,NULL,AB_491S_DSS,NULL,PP_BCAB2_IPT,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:None, sum_rating:None, win_rating:None, power_factor:None, win_capacity:None, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15304,1202L,AB,Alberta,"Altalink Management Ltd.",1,ac,70.000,43.210,70.000,43.210,500,NULL,NULL,2598,2598,1,NULL,NULL,2338,2338,NULL,AB_89S_DSS,NULL,AB_320P_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:6, line_segment_length_mi:6, line_length_km:6, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
15305,1203L,AB,Alberta,"Altalink Management Ltd.",1,ac,21.000,12.963,21.000,12.963,500,NULL,NULL,2500,2500,1,NULL,NULL,2250,2250,NULL,AB_510S_DSS,NULL,AB_320P_GSS,NULL,"circuit_id:None, owner:175, planning_rgn:None, num_of_circuits:None, current:None, line_segment_length_km:19, line_segment_length_mi:6, line_length_km:19, line_length_mi:6, voltage:19, reactance:24, smax:None, sum_ampacity:None, win_ampacity:7, sum_rating:7, win_rating:None, power_factor:None, win_capacity:7, starting_node_code:None, ending_node_name:19, ending_node_code:None, other_references:None, notes:None"
